ear_left,ear_right,ear_avg,label
0.2759099752052241,0.2683463950293915,0.2721281851173078,0
0.2786637189946736,0.2630230892908176,0.2708434041427456,0
0.281815437005415,0.2606628437262812,0.27123914036584806,0
0.2852778931271801,0.2537565337084012,0.26951721341779067,0
0.2739224875615197,0.2581737165029746,0.26604810203224716,0
0.26702675596720843,0.25819795599124,0.2626123559792242,0
0.2540708629221167,0.258930613654597,0.25650073828835684,0
0.25145538609401136,0.253798381122228,0.2526268836081197,0
0.24825110587848578,0.24582622860527817,0.24703866724188198,0
0.24940922143178082,0.2568200960447475,0.25311465873826416,0
0.24606696012495202,0.26498990236615855,0.2555284312455553,0
0.25696593880712243,0.26872016204455773,0.2628430504258401,0
0.23523169595265597,0.2350360266874711,0.23513386132006353,0
0.22914978928336888,0.2277043709299277,0.2284270801066483,0
0.2657085007560539,0.25492768419449807,0.260318092475276,0
0.2873775571134161,0.312470371713247,0.2999239644133316,0
0.3184062819380289,0.34673170729792785,0.3325689946179784,0
0.3465107794493437,0.3690786653074338,0.3577947223783887,0
0.34847986800752134,0.41641948317389904,0.3824496755907102,0
0.363172407191306,0.424481436770966,0.393826921981136,0
0.3656295036676882,0.4292978040784651,0.39746365387307664,0
0.36244498978455186,0.424368909946555,0.39340694986555347,0
0.3497029317621644,0.4290535085595178,0.3893782201608411,0
0.35162393132821096,0.44040916839559086,0.39601654986190093,0
0.35129425378775475,0.42787004363877323,0.389582148713264,0
0.3598076382138477,0.44186721540685,0.40083742681034884,0
0.3550476561030434,0.43586953692501845,0.3954585965140309,0
0.35244227752803664,0.43130674572089195,0.3918745116244643,0
0.33786207205748503,0.42238833345675797,0.38012520275712147,0
0.3346773658039586,0.41605073394007214,0.3753640498720154,0
0.3427971623702642,0.4321439540284424,0.3874705581993533,0
0.3383668295843088,0.3974166869144376,0.3678917582493732,0
0.34856683539590194,0.42805360699881617,0.38831022119735903,0
0.3428287764105248,0.4252011673901086,0.3840149719003167,0
0.34041301268996776,0.41073617963095704,0.3755745961604624,0
0.34527483004644105,0.4048535285065389,0.37506417927648994,0
0.349701247853359,0.4132385289714235,0.38146988841239127,0
0.34179698339075415,0.38619333616056706,0.3639951597756606,0
0.33232141461025627,0.3949473717139053,0.3636343931620808,0
0.3332264960384163,0.39983799816161336,0.36653224710001486,0
0.33265211220316104,0.38477482357704873,0.3587134678901049,0
0.324044606448073,0.3936951254711413,0.3588698659596071,0
0.32739858812308814,0.3516755578520296,0.33953707298755886,0
0.3337591912563131,0.359623139207837,0.34669116523207505,0
0.33710374865444453,0.3743451655515776,0.35572445710301104,0
0.3373280976158096,0.3839808816241178,0.3606544896199637,0
0.3357641186863099,0.4005804513352347,0.36817228501077226,0
0.3136382444299272,0.4089361810450289,0.36128721273747805,0
0.31414125919793967,0.4335916302926056,0.37386644474527264,0
0.3315488216988782,0.43285823678503815,0.3822035292419582,0
0.30762350642062064,0.4212322706823068,0.3644278885514637,0
0.31435170129162054,0.4119733253254337,0.3631625133085271,0
0.32436059287808805,0.4295526588053713,0.3769566258417297,0
0.34032142385476016,0.3782073464708041,0.35926438516278214,0
0.34686553812017645,0.3775047857304632,0.3621851619253198,0
0.344393664333579,0.4404350431781747,0.39241435375587685,0
0.3317382962541863,0.4138057075782374,0.37277200191621185,0
0.3079697059259421,0.4043838492621632,0.35617677759405264,0
0.28711748692349337,0.3778322387004512,0.33247486281197225,0
0.2459853646288507,0.36170525863611486,0.3038453116324828,0
0.2538176336230258,0.38048161213542175,0.31714962287922377,0
0.2665439433267571,0.3996230557416631,0.3330834995342101,0
0.26449188265159634,0.37754117616875504,0.32101652941017567,0
0.27906872466619875,0.37759763810427766,0.3283331813852382,0
0.2729787462571841,0.3980441494824665,0.33551144786982534,0
0.2692417488091636,0.39213379002897597,0.33068776941906974,0
0.2769062042239851,0.42386501714209757,0.3503856106830413,0
0.28033717507569195,0.4392889364404433,0.35981305575806766,0
0.2824743145043762,0.45520266002091675,0.36883848726264645,0
0.27843692951460025,0.4330140266124037,0.35572547806350197,0
0.27631321421277866,0.4238151014381806,0.3500641578254796,0
0.2747776502255534,0.41805481365216596,0.3464162319388597,0
0.2745869808095618,0.44260637935367403,0.35859668008161794,0
0.2812160844125873,0.4405676727845224,0.36089187859855487,0
0.2798588723648963,0.39073776418044953,0.3352983182726729,0
0.2838246104667507,0.46269875220240164,0.37326168133457616,0
0.2784923524118544,0.43476631548506284,0.35662933394845864,0
0.2839741666456774,0.45321275854341225,0.36859346259454484,0
0.2885986946783429,0.36870497752840803,0.32865183610337545,0
0.2894022060712326,0.43174961086556435,0.3605759084683985,0
0.299184914886995,0.4420735889586543,0.37062925192282464,0
0.2884529077146455,0.4531587154895439,0.3708058116020947,0
0.29594340447753364,0.44585635816369235,0.370899881320613,0
0.29038972488851367,0.4531014507366925,0.3717455878126031,0
0.30495053462077587,0.4707403584022301,0.387845446511503,0
0.29443759667267216,0.4496293627979789,0.3720334797353255,0
0.3059540260482066,0.47787437467768396,0.3919142003629453,0
0.30005784367726157,0.4750562605651168,0.3875570521211892,0
0.31189611043803495,0.49788939846386854,0.40489275445095174,0
0.2979199351930633,0.49825422639522976,0.39808708079414656,0
0.3180138254858213,0.5490564987484726,0.43353516211714693,0
0.3029385718204886,0.5082390770598731,0.40558882444018085,0
0.32486715186958487,0.5320408715608664,0.4284540117152257,0
0.3138073432598989,0.593823719730801,0.4538155314953499,0
0.3091014182640369,0.5567242258328293,0.4329128220484331,0
0.31773992294178716,0.603792291976807,0.460766107459297,0
0.312404718644049,0.5967690556270765,0.4545868871355627,0
0.30763606748892613,0.5710781735061496,0.4393571204975379,0
0.3118735023567213,0.5764247585991704,0.44414913047794585,0
0.29963496167713666,0.5248399308143804,0.41223744624575853,0
0.2974805419077468,0.5356493365002729,0.41656493920400983,0
0.3010655506163418,0.484528618104796,0.3927970843605689,0
0.2359518790052854,0.3140836708562728,0.2750177749307791,0
0.2205545085321409,0.2705543732520293,0.2455544408920851,0
0.21847701869173278,0.26556777856171077,0.24202239862672176,0
0.21160434491739177,0.23821722893782174,0.22491078692760674,0
0.23063623072967465,0.21453294960679764,0.22258459016823615,0
0.26073983383926225,0.2048840288411051,0.2328119313401837,0
0.27010330256488396,0.20751021589060312,0.23880675922774353,0
0.2856671703461179,0.2120644613697128,0.24886581585791534,0
0.2866473269608127,0.20748877248713307,0.2470680497239729,0
0.3042926840379948,0.23012630927787278,0.2672094966579338,0
0.3490316970716147,0.23412593874230303,0.29157881790695883,0
0.40658405847446194,0.24002514866946156,0.3233046035719618,0
0.39980107867226744,0.2392441609280389,0.3195226198001532,0
0.45330457492341975,0.25861077887055756,0.35595767689698865,0
0.47667206045443833,0.25051222864849493,0.3635921445514666,0
0.4805058462299856,0.2625658445280187,0.37153584537900214,0
0.49799795431526833,0.26609875589398535,0.38204835510462687,0
0.4877089013568283,0.2537897230160742,0.37074931218645124,0
0.5469634761279711,0.28236169362921,0.41466258487859053,0
0.5435942323466746,0.2903212048368946,0.4169577185917846,0
0.5573530478538874,0.2827019662480035,0.42002750705094544,0
0.6083580270446657,0.2954850535399844,0.451921540292325,0
0.5408292176326165,0.2775423696695688,0.40918579365109264,0
0.5511437969636387,0.28880002995027004,0.4199719134569544,0
0.5807011989664578,0.2780282135985044,0.4293647062824811,0
0.5714884435120807,0.2744093116929518,0.42294887760251626,0
0.5711929403938459,0.27270998235020943,0.42195146137202766,0
0.5629732503465703,0.27447072850683074,0.4187219894267005,0
0.5841932797325141,0.27384861354946066,0.4290209466409874,0
0.5684290009200723,0.28262117443503065,0.4255250876775515,0
0.5967365924428377,0.2646375554141766,0.43068707392850714,0
0.5895785668909083,0.264170851746325,0.4268747093186166,0
0.6166543798435428,0.2722705391227142,0.44446245948312846,0
0.6035505829940531,0.27917175128070537,0.4413611671373792,0
0.6454565248668123,0.27032929651268794,0.45789291068975013,0
0.632767213367596,0.2725358472233404,0.45265153029546823,0
0.6505650879337841,0.27678365434839985,0.463674371141092,0
0.6355322694612017,0.2743963289791546,0.4549642992201781,0
0.6366204938104684,0.27471601221454756,0.45566825301250796,0
0.5853328182682758,0.2804990856734998,0.4329159519708878,0
0.5734897204859348,0.2834418724604699,0.4284657964732024,0
0.5798539114817658,0.28063761241736085,0.4302457619495633,0
0.5876253031632925,0.2829409033972025,0.43528310328024755,0
0.5680975783336614,0.28543335494580246,0.4267654666397319,0
0.5518600184388911,0.286060565589383,0.41896029201413704,0
0.5761292310934061,0.284860466384708,0.4304948487390571,0
0.6230133117808925,0.28857178279430656,0.45579254728759955,0
0.541298191433043,0.2815963388499721,0.41144726514150753,0
0.4667964627070794,0.27255837846313824,0.36967742058510883,0
0.48055468249209615,0.2660357054211001,0.37329519395659816,0
0.3987667085017843,0.2515328002222706,0.3251497543620274,0
0.40641701757505444,0.26069769777374724,0.33355735767440087,0
0.38187772961935296,0.2555942435722387,0.31873598659579583,0
0.3697528879202958,0.2441918027458314,0.3069723453330636,0
0.35675685355287146,0.24703010640051704,0.30189347997669425,0
0.3173529617089608,0.24940226624297493,0.2833776139759679,0
0.30393079747595136,0.2222658597421439,0.26309832860904764,0
0.2796201909137366,0.22566255410093233,0.2526413725073344,0
0.25046788293263966,0.2219767424730942,0.23622231270286692,0
0.26037463170483177,0.2386905970166429,0.24953261436073734,0
0.2496739519693667,0.24110315036049587,0.2453885511649313,0
0.26000159969584297,0.2549394554681266,0.25747052758198474,0
0.2473345476260688,0.2564021874172518,0.2518683675216603,0
0.24158475254770662,0.24489219618740213,0.24323847436755436,0
0.2363756129093806,0.24560232893239947,0.24098897092089006,0
0.24190168704830642,0.24800259558669638,0.2449521413175014,0
0.24311416881349418,0.24768720019754162,0.24540068450551789,0
0.25354446368500805,0.24141151477193565,0.24747798922847186,0
0.25789966645556367,0.271320672605305,0.26461016953043437,0
0.27215085048937304,0.2776023616481603,0.2748766060687667,0
0.30964040358815936,0.3171617804838191,0.3134010920359892,0
0.3276709609012123,0.3231062474777273,0.3253886041894698,0
0.3351484296419185,0.3299818486814103,0.3325651391616644,0
0.33282363662560316,0.340911187824707,0.33686741222515504,0
0.3438486570114493,0.3565879787000234,0.3502183178557363,0
0.3397119014681748,0.3695938519592369,0.3546528767137058,0
0.35311144306652026,0.37838585969717253,0.3657486513818464,0
0.3586304291735234,0.39164215809004366,0.3751362936317835,0
0.37171157666408033,0.3781855010158977,0.374948538839989,0
0.37972824180889536,0.3738791651307764,0.3768037034698359,0
0.3815669291322651,0.37032743407864327,0.37594718160545415,0
0.4067306723738008,0.38891581625569827,0.3978232443147495,0
0.41879161807738174,0.39774959876165483,0.4082706084195183,0
0.42988230249180487,0.41239362017531284,0.42113796133355885,0
0.42902257746990397,0.42759125047270513,0.42830691397130455,0
0.39437590487243324,0.4188944516566628,0.406635178264548,0
0.30079392977938957,0.27171746251750856,0.28625569614844903,0
0.05684217810444177,0.0583979068929011,0.057620042498671434,0
0.05692271574198369,0.05499603867800091,0.0559593772099923,0
0.1910878535321452,0.14294341949888612,0.16701563651551565,0
0.26057656484661545,0.2610948440171417,0.2608357044318786,0
0.28477143514457115,0.29706124157380365,0.2909163383591874,0
0.2687202266088501,0.29096967220525477,0.2798449494070524,0
0.013894405822708735,0.0370872322262898,0.025490819024499265,0
0.05116345477434018,0.06424157388061055,0.05770251432747536,0
0.22085673777257372,0.2375815629027384,0.22921915033765605,0
0.2496366806581684,0.2758171247768471,0.26272690271750776,0
0.28347263777889037,0.29807383464683496,0.29077323621286266,0
0.28853988783075285,0.3009723342621786,0.2947561110464657,0
0.2404920015080123,0.27559770544907564,0.258044853478544,0
0.016763041872196467,0.034838474350051205,0.025800758111123836,0
0.04469486179208416,0.06146564471515849,0.053080253253621326,0
0.22018062053787094,0.2375165175054982,0.22884856902168457,0
0.2555700901473554,0.27942997708139367,0.2675000336143745,0
0.2794960764663135,0.3029830281277141,0.2912395522970138,0
0.30701798930299323,0.31396499182056503,0.31049149056177916,0
0.3245284018758778,0.31585526189335306,0.3201918318846154,0
0.33029416690126445,0.31828702294056993,0.32429059492091716,0
0.32824919783942064,0.3241978425925582,0.32622352021598944,0
0.33806072772141205,0.3302138842283081,0.3341373059748601,0
0.3306934668017317,0.3322578078698298,0.3314756373357807,0
0.3304197157082557,0.33002531327120815,0.33022251448973194,0
0.33435809666488125,0.33408357164350033,0.3342208341541908,0
0.3348801456495313,0.3271950565585415,0.33103760110403635,0
0.3365669265489706,0.33085335591875614,0.33371014123386333,0
0.33867365642460595,0.3341761607172422,0.3364249085709241,0
0.3331828022034444,0.33743322406994797,0.33530801313669617,0
0.3403990875538578,0.33749111656724873,0.3389451020605533,0
0.3528147176536189,0.33700953577498494,0.34491212671430194,0
0.3582338834389791,0.3395514976801233,0.3488926905595512,0
0.35752906798081224,0.345731658700835,0.35163036334082365,0
0.3656459862462871,0.3449615951259346,0.35530379068611084,0
0.3716755989169584,0.35083598568642727,0.3612557923016928,0
0.38443037480232745,0.3577766067425554,0.3711034907724414,0
0.390716580281226,0.35964049612624566,0.3751785382037358,0
0.3891287419950233,0.3697589149636295,0.3794438284793264,0
0.405301844606646,0.38514659189495715,0.39522421825080156,0
0.3946822211956321,0.4078727823850556,0.4012775017903438,0
0.40251240649976266,0.41946643966590497,0.4109894230828338,0
0.37815218114780924,0.42601174107111545,0.40208196110946237,0
0.38038334619566727,0.45342601196488147,0.4169046790802744,0
0.3739522389893067,0.4037475553028242,0.38884989714606544,0
0.3624796114322327,0.37118263131749746,0.36683112137486507,0
0.35717351743770304,0.38176699133344894,0.369470254385576,0
0.338741623572913,0.36370085998575347,0.3512212417793332,0
0.34310341108522585,0.3829653854035502,0.363034398244388,0
0.342340157629194,0.38287339811182847,0.3626067778705112,0
0.3487620751522257,0.3622654197805579,0.35551374746639175,0
0.3303610827685042,0.4149499625223455,0.37265552264542484,0
0.32809107102653556,0.44691812868758657,0.3875045998570611,0
0.3475543805871869,0.42444628043601185,0.3860003305115994,0
0.349627135700133,0.48111578656003534,0.41537146113008416,0
0.3498086650597581,0.511346021080946,0.430577343070352,0
0.3717065676991962,0.5650192966184846,0.4683629321588404,0
0.3621209115036297,0.5237066176558833,0.4429137645797565,0
0.3758378017831646,0.5390792625114553,0.45745853214730997,0
0.3873849403700956,0.5428413535627526,0.46511314696642414,0
0.3878275362673766,0.548042399462183,0.46793496786477984,0
0.38371738486276225,0.5429375363586225,0.4633274606106924,0
0.3733278071573141,0.5543576012717537,0.4638427042145339,0
0.3709260103761572,0.5548596626344119,0.46289283650528457,0
0.3737330811348935,0.5493761046835631,0.4615545929092283,0
0.36933692019602726,0.5436795418568005,0.45650823102641386,0
0.3614543169841912,0.5496136221804712,0.45553396958233117,0
0.3769887461428782,0.5548917464367531,0.4659402462898157,0
0.3601252256931037,0.5516694475564543,0.455897336624779,0
0.3838087250777224,0.5511600380242276,0.46748438155097505,0
0.37695116121927386,0.5522087730429543,0.4645799671311141,0
0.37018668185927406,0.5402327491188096,0.4552097154890418,0
0.38187447840960065,0.5283654651488189,0.45511997177920976,0
0.3498768792882106,0.5355141318479463,0.44269550556807846,0
0.3608856777811777,0.4918457669739954,0.4263657223775865,0
0.3206097044382713,0.41168634288011463,0.36614802365919297,0
0.3142470217460716,0.39060038016794896,0.35242370095701026,0
0.301157236315307,0.37590798124756397,0.3385326087814355,0
0.3113685520176984,0.3587971130855123,0.33508283255160537,0
0.32422129488499624,0.3798655675540622,0.3520434312195292,0
0.34512391853584606,0.3786222697807329,0.3618730941582895,0
0.34155377244003393,0.3598634991999805,0.3507086358200072,0
0.3875711633672634,0.3485127776747556,0.3680419705210095,0
0.42954981461901703,0.3314961347011714,0.3805229746600942,0
0.4008062860392412,0.32864831520238835,0.36472730062081476,0
0.44408702973241454,0.34685663306910014,0.39547183140075737,0
0.481643888733654,0.3500920782829642,0.4158679835083091,0
0.512685041804651,0.33315256069556193,0.4229188012501065,0
0.553642384130433,0.33030498027538335,0.44197368220290817,0
0.636262721086602,0.35700427520499645,0.4966334981457992,0
0.712647025543432,0.3769392298230958,0.5447931276832638,0
0.7572604210659079,0.37765848359817594,0.5674594523320419,0
0.8130758228458967,0.346549965505703,0.5798128941757998,0
0.5669079864779779,0.10713690767849768,0.3370224470782378,0
0.6205389685308967,0.07658761468489014,0.34856329160789346,0
0.7896096969137968,0.11735584999920766,0.45348277345650223,0
0.789336127498493,0.2803817078978412,0.5348589176981671,0
0.6764332095886268,0.3009614721153545,0.4886973408519907,0
0.5805668755640815,0.30057402510305126,0.44057045033356634,0
0.4702135998253621,0.2482104915827328,0.35921204570404747,0
0.12953241258532236,0.07995874565331926,0.10474557911932081,0
0.05918279925227614,0.13708252016499173,0.09813265970863394,0
0.2451008885217983,0.2357360034562126,0.24041844598900544,0
0.2592021830308595,0.2583786501826824,0.25879041660677093,0
0.31772171138763405,0.2608651505623755,0.2892934309750048,0
0.3173685457301983,0.2529857749347967,0.2851771603324975,0
0.2923672227670908,0.25853131693814696,0.27544926985261886,0
0.2713585305728318,0.24713239213620716,0.2592454613545195,0
0.24528238181705667,0.24054047855761526,0.24291143018733596,0
0.2360848726777415,0.22494012832867702,0.23051250050320926,0
0.23563794319454745,0.2200020772537168,0.22782001022413212,0
0.21883827725428648,0.21741816116511545,0.21812821920970096,0
0.2141555399784143,0.20035465836895697,0.20725509917368562,0
0.21759982926702884,0.20296504958284303,0.21028243942493594,0
0.22348973358221016,0.19894690096744336,0.21121831727482676,0
0.23034824295623288,0.2046255554760772,0.21748689921615505,0
0.2220783113164057,0.21282424916480924,0.21745128024060748,0
0.21849356343261572,0.2221291308250822,0.22031134712884898,0
0.19662626386145848,0.21777419086482344,0.20720022736314098,0
0.19935094411005486,0.20905874368500266,0.20420484389752874,0
0.20541218699217678,0.2131697155410174,0.20929095126659708,0
0.19981096697653952,0.21272714410018495,0.20626905553836222,0
0.19910744280476625,0.20599928905282042,0.20255336592879333,0
0.20008863666393417,0.20797137647304847,0.20403000656849132,0
0.18701961818799,0.20225667487501092,0.19463814653150047,0
0.18580580228825302,0.20434308803141946,0.19507444515983624,0
0.18238110147306302,0.19620095999839637,0.1892910307357297,0
0.18217348321901072,0.1933816256692659,0.1877775544441383,0
0.1814399478856712,0.18568424299458092,0.18356209544012606,0
0.16933423965107905,0.18178323226452547,0.17555873595780225,0
0.1724588753514099,0.18387590709191348,0.1781673912216617,0
0.17178478496793861,0.18651751594927604,0.17915115045860733,0
0.1736804755705978,0.18259743244144302,0.17813895400602042,0
0.17794850532711265,0.1830731132396987,0.18051080928340568,0
0.17362339973647603,0.1880006711108597,0.18081203542366786,0
0.17574037301738865,0.18885481035761165,0.18229759168750015,0
0.17793466543903483,0.18395254194664293,0.18094360369283888,0
0.17909195077848408,0.192496146257987,0.18579404851823556,0
0.1887767307038967,0.18747826813517587,0.18812749941953627,0
0.1857957708581165,0.18787481370794756,0.18683529228303203,0
0.1824601158975957,0.18551858773086233,0.183989351814229,0
0.1711034298696356,0.1603271543394814,0.1657152921045585,0
0.1533553948951135,0.19155352507942455,0.17245445998726902,0
0.18912988863405963,0.21150275297608373,0.20031632080507167,0
0.2000226859789862,0.2281976932790819,0.21411018962903405,0
0.20040176196570036,0.2837501006213892,0.2420759312935448,0
0.22788045215970174,0.21856659816450524,0.22322352516210348,0
0.20230882154402063,0.29846419991677364,0.25038651073039714,0
0.21047233399223328,0.2829776067880934,0.24672497039016333,0
0.212926641553187,0.267239540049075,0.240083090801131,0
0.2282627282565049,0.33639029562263306,0.282326511939569,0
0.22278566413937712,0.3028072446161804,0.26279645437777877,0
0.2262848828500608,0.32625632955529343,0.2762706062026771,0
0.2401263528167612,0.32670866028427803,0.2834175065505196,0
0.23222901075861518,0.34309872603874064,0.2876638683986779,0
0.23646161840861268,0.3358928153896148,0.28617721689911374,0
0.23926250980785524,0.305789050186522,0.27252577999718863,0
0.2371198492372182,0.3212564609525292,0.2791881550948737,0
0.2373499788793045,0.3329874676320547,0.2851687232556796,0
0.24401848478961416,0.31653647548999725,0.2802774801398057,0
0.2549005083300271,0.3322269170437403,0.2935637126868837,0
0.2567251254922922,0.30591132881285615,0.28131822715257415,0
0.24619959645425107,0.36912414721620945,0.30766187183523025,0
0.25457137222511406,0.32541347789094094,0.28999242505802747,0
0.25107756274366494,0.34541469040893413,0.29824612657629956,0
0.2557136225181387,0.37471801866517646,0.31521582059165754,0
0.2613846605238572,0.28924033832607815,0.2753124994249677,0
0.2623020963597869,0.3172395720213063,0.2897708341905466,0
0.2435700573357928,0.3298476355543572,0.286708846445075,0
